"","text","date","id"
"2048","Distracted... @OneMinuteBriefs meme showing that the world leaders must #ActOnTheScience to avoid a scenario like the ‘Don’t Look Up’ film following the latest #IPCC report. #ClimateReport #ClimateCrisis #ClimateEmergency #ClimateActionNow https://t.co/XIkmXlXBMR",2022-04-07,2048
"2049","The world has only a narrow chance of limiting global heating to 1.5C above pre-industrial levels, and is falling far behind on making the changes needed to transform the global economy to a low-carbon footing. https://t.co/8sQMEGqlZU",2022-04-07,2049
"2050","Breaking Down The ""Don't Say Gay Bill"", IPCC Report https://t.co/OV2NTHt4yg via @YouTube",2022-04-07,2050
"2051","In short: we live in a supportive world that we r destroying by burning fossil fuels. We need to @JustStop_Oil 2 control the #ClimateCrisis Support #JustStopOil by being active worldhttps://www.theguardian.com/commentisfree/2022/apr/06/scientists-climate-crisis-ipcc-report",2022-04-07,2051
"2052","'Now or never': Australia's responses to decades of damning IPCC climate reports via @crikey_news https://t.co/YN7WsEqROB",2022-04-07,2052
"2053","Thought a OOH kick to reality campaign suited this. @OneMinuteBriefs #ActOnTheScience #IPCC https://t.co/X6HzObZMz1",2022-04-07,2053
"2054","More Citizen Science. So, what can you do to help? Well, the options are “limitless,” as climate writer ⁦@MaryHeglar⁩ once told me. If you’re unsure where to start, what about participatory research where you’re the scientist? ⁦@yessfun⁩ https://t.co/HIsh1Sae3z",2022-04-07,2054
"2055","#ThursdayMorning Reading: “We need to do a lot more, and we need to do it quickly.” #IPCC’s starkest message yet: extreme steps needed to avert climate disaster https://t.co/xMDERXTgBA",2022-04-07,2055
"2056","We Have the Technology to Solve Climate Change. What We Need is Political Will. https://t.co/E72iadb5ib",2022-04-07,2056
"2057","One Minute Brief of the Day: Create memes and posters showing that the world leaders must #ActOnTheScience to avoid a scenario like the ‘Don’t Look Up’ film following the latest #IPCC report. @OneMinuteBriefs https://t.co/AR5gu4TcR3",2022-04-07,2057
"2058","Great 5min read. ""...it also obliterates one of the fossil fuel industry's favourite narratives: that people living in poverty need fossil fuels to get out of poverty"" Debunking Demand (IPCC Mitigation Report, Part 1) https://t.co/AiN0TCZilR",2022-04-07,2058
"2059","IPCC report: where to begin slashing emissions https://t.co/6rSciYduly via @ConversationUK",2022-04-07,2059
"2060","This week's #IPCC report on #climatechange highlight's the need to ramp up renewable generation. Here's my blog on how the @LowCarbonHub are putting 'save, shift and share' strategies into action to make a renewable-powered energy system a reality. https://t.co/Qu3p6zcIGw",2022-04-07,2060
"2061","B.C. says its climate plan is world leading. So why are emissions going in the wrong direction? https://t.co/8JIUiqSfAp",2022-04-07,2061
"2062","A new report by the Intergovernmental Panel on Climate Change (IPCC), shows that accelerated international cooperation on finance to support low-income countries is a critical enabler of a low-carbon and just transition. https://t.co/HqoqogInMQ via EnviroNews https://t.co/bFl4ZStnLv",2022-04-07,2062
"2063","This song was written before COVID, on the eve of the IPCC report and 2 full years before the convoy. ""The animals came walking, they came 2x2. Past the angry convoy of trucks and honking horns. And they just kept walking in the summer before the storm."" https://t.co/LR2iRQzksl",2022-04-07,2063
"2064","'After the IPCC report, António Guterres said: “The truly dangerous radicals are the countries that are increasing the production of fossil fuels. Investing in new fossil fuel infrastructure is moral & economic madness.” That's the UK he is talking about.' https://t.co/qt52a7l1WU",2022-04-07,2064
"2065","#ActOnTheScience #IPCC @OneMinuteBriefs https://t.co/glnwmptqFM",2022-04-07,2065
"2066","There are a lot of “buts” in the latest #IPCCreport. We give you 6 takeaways to consider in this massive document: https://t.co/D6znVIj39Q",2022-04-07,2066
"2067","The IPCC has shown it is still possible to secure a liveable future – we have to seize this opportunity. All businesses and communities must heed the IPCC’s latest ""stark"" wake-up call and we can't lose hope! #climatechange #climateemergency #IPCCReport https://t.co/DFFYYTBpbh",2022-04-07,2067
"2068","Those leading our societies are running humanity and the natural world off a cliff. This has to end, fast. Based on the IPCC’s latest report, we have under three years to hugely change course.",2022-04-07,2068
"2069","#ClimateAction is needed now. Not later. As noted in the latest @IPCC_CH report, the solutions are all there - the will to do it from governments though? https://t.co/FK4TxLGKVt",2022-04-07,2069
"2070","Our last chance to address climate disaster. Greenhouse gas emotions must peak by 2025 https://t.co/LDhlfyWyye",2022-04-07,2070
"2071","Climate scientists say we know what to do but the #fossilfuel industry blocks the way: “All of the technology is already there, and we know what to do with it. But at every step, there is pushback from carbon interests” ⁦@bberwyn⁩ #climatechange https://t.co/7WTIHpZwnq",2022-04-07,2071
"2072","#ClimateCrisis #IPCC #UN #CLIMATECCHANGE AHEC https://t.co/GIbZGMPGC6 https://t.co/rJ7PA44hRH",2022-04-07,2072
"2073","Please vote with this in mind at October’s local elections. The IPCC says urban form and transport are the two best value for money sectors for emissions reduction. Your vote for local councils will directly influence our success or failure in these areas. https://t.co/Z3OVMC588V",2022-04-07,2073
"2074","#IPCC Chair Hoesung Lee on findings from the latest @IPCC_CH #ClimateReport released this week. Learn more: ➡️ https://t.co/EWX5nwdyEI https://t.co/ic7a401Uan",2022-04-07,2074
"2075","Notice how the IPCC said “now or never” and “now” passed with little to nobody caring at all. Lol it’s so blatantly obvious what’s coming, it couldn’t be more obvious to a climate scientist. Adding co2 to an atmosphere at these rates isn’t cause for “hope.”",2022-04-07,2075
"2076","IPCC: New methods for Australia's carbon future - Cosmos #biochar #PyCCS #CarbonCapture #CarbonSequestration https://t.co/wnicfdetsf",2022-04-07,2076
"2077","Turkey's Second-Coldest March On Record; Temps In The 50s Headed For Florida as U.S. Sees Spring Shivers; + IPCC Demands Food Systems Go Low-Carbon, Or Else... - That’s global warming for you 😜 https://t.co/Due59zyqZB",2022-04-07,2077
"2078","In a new report, @IPCC_CH shows #renewableenergy costs have dropped an incredible 85% since 2010. Instead of locking itself and its customers into #methane gas for decades, @TVAnews and other utilities should invest in cheaper & cleaner renewable energy. https://t.co/joApadr04O",2022-04-07,2078
"2079","Without immediate and deep emissions’ reductions across all sectors, limiting global warming to 1.5°C is beyond reach. The time for action is now. Join the #IPCC report’s authors at this webinar to learn about #climate scenarios and mitigation pathways. https://t.co/bDbR1VCtDv https://t.co/sX4y7w0JOu",2022-04-07,2079
"2080","📣 Talk is cheap, but climate catastrophe isn't. Our latest blog discusses how climate finance is imperative in the decisive decade ahead. Read it here 👉https://t.co/EgdmYov9Cg https://t.co/ykaohHl9JC",2022-04-07,2080
"2081","The Guardian view on the latest IPCC report: a fast track to climate disaster https://t.co/Pd0FZlotHt",2022-04-07,2081
"2082","Hundreds of scientists have volunteered their time to write the IPCC reports (https://t.co/EF2QMZ9LrZ) on #climatechange. They come from 67 different countries, from developing and developed countries. They have studied, analyzed, and compiled 34,000 scientific papers. 1/N",2022-04-07,2082
"2083","The Guardian view on the latest IPCC report: a fast track to climate disaster https://t.co/gMIPGv9HDJ",2022-04-07,2083
"2084","We have the tools to save the planet from climate change. Politics is getting in the way, new IPCC report says | PBS NewsHour #Change #Cleanenergy #Sustainability https://t.co/aeN8LUlHeL",2022-04-07,2084
"2085","Governments of the world are lying. They say one thing on climate, but do another. With the latest IPCC report saying we must take radical action now, the government are continuing to bury their head in the sand. We must fight for eco-socialist change to stop climate change. https://t.co/3TTOZdix6z",2022-04-07,2085
"2086","Did you miss our event on the #IPCC's new report on #climatemitigation? The event recording is now available. Watch our panel of IPCC authors discuss options for limiting global warming & the importance of urgent, integrated #climate action. 📺 https://t.co/bO2N5XlMdx https://t.co/4k5wO8YUHZ",2022-04-07,2086
"2087","“Climate change can feel complex, but the IPCC has worked hard to make it simple for us. A path still exists to halve emissions by 2030 and get to net zero by 2050, which will probably meet the 1.5C goal. It is a hopeful message.” — @KLSimmonsWrites https://t.co/Y5eaLFGVFr",2022-04-07,2087
"2088","Changes range from limiting the amount of new clothing bought to limiting air travel. Launch of the Jump is well-timed, coming shortly after publication of what is being heralded as the bleakest IPCC report to date. https://t.co/SkQVaPJPOX #enviroment #sustainability",2022-04-07,2088
"2089","The latest IPCC report explained in less than 8 minutes feat. @ClimateAdam https://t.co/8zF6vLoiyb via @YouTube",2022-04-07,2089
"2090","Gee, more cold on the way. Are you getting the picture yet? Prepare for the Grand Solar Minimum with @electroversenet https://t.co/mJ0gturXfn #climate",2022-04-07,2090
"2091","""Meeting the [1.5 celsius] goal will require taking coal, oil, and natural-gas capacity offline before it was designed to shut down."" https://t.co/4WtUMPoUde",2022-04-07,2091
"2092","I gave a talk yesterday in front of a entirely academic audience. I was talking about the latest IPCC report and the contribution of behavioral science. I was shocked by one question: „What is the IPCC?“ We need to be louder and clearer!",2022-04-07,2092
"2093","""Unless you mitigate climate, the impacts are going to catch you every step of the way and just make people's lives increasingly hard and miserable, especially in Global South countries."" https://t.co/ycMCDHbsMn",2022-04-07,2093
"2094","@ClimateChange_g #IPCC #UN #CLIMATECCHANGE AHEC https://t.co/GIbZGMPGC6 https://t.co/OKOVJbYZ56",2022-04-07,2094
"2095","Scientists have just told us how to solve the climate crisis – will the world listen? | Simon Lewis | The Guardian https://t.co/aDnDD36aS2",2022-04-07,2095
"2096","It is all about timing!:https://t.co/RiEyDqyeEj. Join the IUGS later on this year when we talk to extinction experts including Professor Phil Manning, about key past extinction events and our planet's possible future. @ICS2022 @DurUniEarthSci @EuroGeosciences #geology #IPCC https://t.co/s2lc9BQUaz",2022-04-07,2096
"2097","One thing about the latest IPCC report is that it says the world will need carbon dioxide removal, which is an admission of collective failure. But it’s too late to turn back the clock on carbon dioxide we shouldn’t have emitted years ago when we knew better.",2022-04-07,2097
"2098","Yet they won’t admit that we must change our economic model. “Every gov now agrees [to some degree] that the climate crisis is driven by how the world’s wealthy - which includes much of the UK’s population - currently live, consume & invest.” Simon Lewis https://t.co/b1wn6MPYVt",2022-04-07,2098
"2099","IPCC report | Kolkata's much-criticised public transport system gets an elaborate mention in the third instalment of @IPCC_CH AR6 report. @jayantabasuenv https://t.co/4qom4wGfwc",2022-04-07,2099
"2100","Carbon dioxide removal can be achieved by planting trees but scientist say we must think beyond that. Because of human activity, critical forests are already transitioning from absorbing carbon dioxide to emitting it. https://t.co/pKGVZTwJp5 #ClimateChange #Politics @SGVNOW https://t.co/mavMbnDjWW",2022-04-07,2100
"2101","The Latest IPCC Report: What is it and why does it matter? https://t.co/1BIm8Nj2Na via @nature_org",2022-04-07,2101
"2102","Yesterday there was a global #ScientistRebellion - over 1000 scientists around the world risking arrest and being arrested in a desperate bid for actual climate action in light of the IPCC WG3's harrowing report. But it wasn't enough of a story for the @nytimes. @ScientistRebel1",2022-04-07,2102
